module,location,sensor,current_ma,current_a,rms_a,adc_samples,vref,wifi_rssi,received_at,source,type,voltage_v,power_w,power_kwh,hour,day_of_week,is_weekend,time_key,time_window,occupied,temperature,humidity,rcwl,pir,hour_sin,hour_cos,day_sin,day_cos,current_a_rolling_mean_1h,current_a_rolling_std_1h,current_a_lag_1,current_a_lag_2,power_w_rolling_mean_1h,power_w_rolling_std_1h,power_w_lag_1,power_w_lag_2,daily_power_mean,daily_power_max,daily_power_min,daily_power_std,daily_current_mean,daily_current_max,daily_occupancy_rate
MOD001,LAB_1,ACS712-20A,101.1296,0.10113,0.236,200.0,3.3,-71,2026-01-03 13:04:55.185000+00:00,esp32,current,3.3,0.333729,0.000333729,13,5,1,2026-01-03 13:04:55.185000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.107308,0.017177134079933126,0.127473,0.134665,0.3541164,0.05668454246377931,0.4206609,0.4443945,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,162.2026,0.162203,0.236,200.0,3.3,-70,2026-01-03 13:04:57.884000+00:00,esp32,current,3.3,0.5352699,0.0005352699,13,5,1,2026-01-03 13:04:57.884000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11188258333333334,0.022789308946634418,0.10113,0.127473,0.369212525,0.07520471952389357,0.333729,0.4206609,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,93.96158,0.093962,0.236,200.0,3.3,-70,2026-01-03 13:05:01.727000+00:00,esp32,current,3.3,0.3100746,0.00031007459999999996,13,5,1,2026-01-03 13:05:01.727000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11128283333333333,0.023188387163458012,0.162203,0.10113,0.36723335,0.07652167763941142,0.5352699,0.333729,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,106.773,0.106773,0.236,200.0,3.3,-70,2026-01-03 13:05:04.389000+00:00,esp32,current,3.3,0.3523509,0.0003523509,13,5,1,2026-01-03 13:05:04.389000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11267483333333334,0.022282839291230098,0.093962,0.162203,0.37182695,0.0735333696610593,0.3100746,0.5352699,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,90.65472,0.090655,0.236,200.0,3.3,-70,2026-01-03 13:05:08.860000+00:00,esp32,current,3.3,0.29916149999999997,0.00029916149999999994,13,5,1,2026-01-03 13:05:08.860000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11326308333333335,0.021525706093194853,0.106773,0.093962,0.373768175,0.071034830107543,0.3523509,0.3100746,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,112.5277,0.112528,0.236,200.0,3.3,-68,2026-01-03 13:05:11.374000+00:00,esp32,current,3.3,0.3713424,0.0003713424,13,5,1,2026-01-03 13:05:11.374000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11399191666666668,0.021322611303745277,0.090655,0.106773,0.37617332499999995,0.0703646173023594,0.29916149999999997,0.3523509,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,96.48614,0.096486,0.236,200.0,3.3,-67,2026-01-03 13:05:15.243000+00:00,esp32,current,3.3,0.3184038,0.00031840380000000004,13,5,1,2026-01-03 13:05:15.243000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11294466666666665,0.02188834208320756,0.112528,0.090655,0.3727174,0.07223152887458494,0.3713424,0.29916149999999997,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,95.17546,0.095175,0.236,200.0,3.3,-70,2026-01-03 13:05:17.911000+00:00,esp32,current,3.3,0.31407749999999995,0.00031407749999999996,13,5,1,2026-01-03 13:05:17.911000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11187233333333334,0.02245810370580308,0.096486,0.112528,0.36917869999999997,0.07411174222915017,0.3184038,0.3713424,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,79.3275,0.079328,0.236,200.0,3.3,-67,2026-01-03 13:05:21.809000+00:00,esp32,current,3.3,0.26178239999999997,0.0002617824,13,5,1,2026-01-03 13:05:21.809000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11094558333333333,0.023621828650860332,0.095175,0.096486,0.366120425,0.0779520345478391,0.31407749999999995,0.3184038,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,117.0507,0.117051,0.236,200.0,3.3,-68,2026-01-03 13:05:24.464000+00:00,esp32,current,3.3,0.3862683,0.0003862683,13,5,1,2026-01-03 13:05:24.464000+00:00,2026-01-03 13:05:00+00:00,0.0,29.419307589880162,63.13115845539281,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.10978575,0.02287931780262769,0.079328,0.095175,0.36229297499999996,0.07550174874867138,0.26178239999999997,0.31407749999999995,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
